centre_id	centre_id_2	centre_ref	group	family	species	common	sex	age	dd	mm	yy	type	cause	fate	latitude	longitude	prop_urban
secret_world	NA	24711	owl	Strigidae	Strix aluco	tawny owl	NA	ad	1	7	2016	human	build	d	NA	NA	NA
secret_world	NA	24755	raptor	Falconidae	Falco peregrinus	peregrine falcon	NA	NA	2	7	2016	unknown	trauma	r	51.454544	-2.584613	99.1048339
secret_world	NA	25020	owl	Strigidae	Strix aluco	tawny owl	NA	ad	10	7	2016	human	veh	d	51.208445	-2.758198	2.48706725
secret_world	NA	25114	owl	Tytonidae	Tyto alba	barn owl	NA	juv	12	7	2016	natural	orph	r	NA	NA	NA
secret_world	NA	25115	owl	Tytonidae	Tyto alba	barn owl	NA	juv	12	7	2016	natural	orph	r	NA	NA	NA
secret_world	NA	25116	owl	Tytonidae	Tyto alba	barn owl	NA	juv	12	7	2016	natural	orph	r	NA	NA	NA
secret_world	NA	25117	owl	Tytonidae	Tyto alba	barn owl	NA	juv	12	7	2016	natural	orph	d	NA	NA	NA
secret_world	NA	25156	owl	Strigidae	Strix aluco	tawny owl	NA	ad	13	7	2016	natural	metab	d	NA	NA	NA
secret_world	NA	25184	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	7	2016	unknown	undet	d	50.743484	-2.099755	1.632815611
secret_world	NA	25292	owl	Tytonidae	Tyto alba	barn owl	NA	juv	18	7	2016	natural	orph	r	NA	NA	NA
secret_world	NA	25326	owl	Strigidae	Athene noctua	little owl	NA	juv	18	7	2016	natural	orph	d	51.113338	-2.452895	19.72924547
secret_world	NA	25343	owl	Strigidae	Strix aluco	tawny owl	NA	ad	19	7	2016	human	fen	r	NA	NA	NA
secret_world	NA	25726	owl	Strigidae	Athene noctua	little owl	NA	juv	1	8	2016	unknown	undet	d	NA	NA	NA
secret_world	NA	25799	owl	Strigidae	Strix aluco	tawny owl	NA	juv	4	8	2016	human	fen	d	51.171452	-2.7209	5.451534836
secret_world	NA	25983	owl	Strigidae	Strix aluco	tawny owl	NA	NA	11	8	2016	unknown	undet	d	NA	NA	NA
secret_world	NA	26003	owl	Strigidae	Strix aluco	tawny owl	NA	ad	12	8	2016	unknown	undet	d	51.226679	-2.700491	2.727996814
secret_world	NA	26173	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	19	8	2016	unknown	undet	d	NA	NA	NA
secret_world	NA	26192	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	21	8	2016	unknown	trauma	d	51.441303	-2.472445	68.94422311
secret_world	NA	26278	owl	Tytonidae	Tyto alba	barn owl	NA	juv	25	8	2016	natural	orph	r	NA	NA	NA
secret_world	NA	26296	owl	Strigidae	Strix aluco	tawny owl	NA	NA	27	8	2016	human	veh	d	NA	NA	NA
secret_world	NA	26322	owl	Tytonidae	Tyto alba	barn owl	F	ad	28	8	2016	human	elec	d	NA	NA	NA
secret_world	NA	26326	owl	Tytonidae	Tyto alba	barn owl	NA	ad	28	8	2016	unknown	trauma	d	51.051755	-2.78341	8.906156605
secret_world	NA	26351	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	30	8	2016	human	attack	d	NA	NA	NA
secret_world	NA	26433	owl	Tytonidae	Tyto alba	barn owl	NA	NA	6	9	2016	unknown	undet	d	NA	NA	NA
secret_world	NA	26461	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	8	9	2016	unknown	undet	d	51.300885	-3.003323	16.45116372
secret_world	NA	26471	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	8	9	2016	unknown	undet	d	NA	NA	NA
secret_world	NA	26494	owl	Tytonidae	Tyto alba	barn owl	NA	NA	9	9	2016	unknown	trauma	d	NA	NA	NA
secret_world	NA	26642	owl	Tytonidae	Tyto alba	barn owl	NA	ad	18	9	2016	unknown	undet	r	NA	NA	NA
secret_world	NA	26646	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	18	9	2016	unknown	trauma	r	NA	NA	NA
secret_world	NA	26693	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	9	2016	human	build	d	NA	NA	NA
secret_world	NA	26776	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	9	2016	unknown	trauma	d	NA	NA	NA
secret_world	NA	26798	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	29	9	2016	unknown	trauma	d	NA	NA	NA
secret_world	NA	26845	owl	Strigidae	Strix aluco	tawny owl	NA	NA	3	10	2016	unknown	undet	d	NA	NA	NA
secret_world	NA	26901	owl	Strigidae	Strix aluco	tawny owl	NA	ad	7	10	2016	unknown	undet	d	NA	NA	NA
secret_world	NA	26917	owl	Strigidae	Strix aluco	tawny owl	NA	NA	9	10	2016	unknown	trauma	d	51.471974	-2.783785	18.69530628
secret_world	NA	26933	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	11	10	2016	unknown	trauma	d	51.165611	-3.205831	3.484667463
secret_world	NA	26937	owl	Strigidae	Strix aluco	tawny owl	NA	ad	11	10	2016	unknown	trauma	d	NA	NA	NA
secret_world	NA	26975	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	10	2016	human	veh	d	50.883068	-2.800702	39.58208955
secret_world	NA	27029	owl	Strigidae	Strix aluco	tawny owl	NA	ad	19	10	2016	human	veh	d	NA	NA	NA
secret_world	NA	27037	owl	Tytonidae	Tyto alba	barn owl	NA	ad	20	10	2016	human	veh	d	NA	NA	NA
secret_world	NA	27085	owl	Tytonidae	Tyto alba	barn owl	NA	ad	26	10	2016	unknown	trauma	d	50.944004	-2.681418	38.30380251
secret_world	NA	27140	owl	Strigidae	Strix aluco	tawny owl	NA	ad	5	11	2016	unknown	trauma	d	NA	NA	NA
secret_world	NA	27160	owl	Strigidae	Athene noctua	little owl	NA	NA	9	11	2016	unknown	trauma	d	NA	NA	NA
secret_world	NA	27168	owl	Strigidae	Strix aluco	tawny owl	NA	ad	10	11	2016	natural	infect	d	51.000089	-2.657816	4.267198405
secret_world	NA	27403	owl	Strigidae	Strix aluco	tawny owl	NA	ad	7	1	2017	human	build	r	NA	NA	NA
secret_world	NA	27409	owl	Tytonidae	Tyto alba	barn owl	NA	ad	9	1	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	27410	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	9	1	2017	unknown	trauma	d	51.149478	-3.318846	6.673306773
secret_world	NA	27422	owl	Strigidae	Strix aluco	tawny owl	NA	NA	13	1	2017	human	veh	d	NA	NA	NA
secret_world	NA	27454	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	ad	21	1	2017	human	build	r	51.348342	-2.951411	81.4615691
secret_world	NA	27465	owl	Strigidae	Athene noctua	little owl	NA	ad	23	1	2017	human	veh	d	51.031474	-3.091719	85.01992032
secret_world	NA	27473	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	1	2017	human	veh	r	51.339689	-2.782017	19.22005571
secret_world	NA	27502	owl	Strigidae	Strix aluco	tawny owl	NA	ad	31	1	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	27511	owl	Tytonidae	Tyto alba	barn owl	NA	ad	1	2	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	27610	owl	Tytonidae	Tyto alba	barn owl	NA	NA	22	2	2017	human	veh	d	NA	NA	NA
secret_world	NA	27775	owl	Strigidae	Strix aluco	tawny owl	NA	NA	24	3	2017	human	fen	d	50.873347	-2.96184	19.72544273
secret_world	NA	27811	owl	Strigidae	Asio flammeus	short eared owl	NA	ad	28	3	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	27868	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	3	4	2017	unknown	trauma	r	NA	NA	NA
secret_world	NA	27890	raptor	Accipitridae	Accipiter nisus	sparrowhawk	F	ad	5	4	2017	natural	infect	r	NA	NA	NA
secret_world	NA	27961	owl	Strigidae	Strix aluco	tawny owl	NA	ad	11	4	2017	unknown	undet	r	50.873712	-2.353306	4.704006378
secret_world	NA	28028	owl	Strigidae	Strix aluco	tawny owl	NA	ad	16	4	2017	unknown	undet	r	51.230859	-2.619364	5.071794709
secret_world	NA	28091	owl	Tytonidae	Tyto alba	barn owl	NA	juv	19	4	2017	natural	orph	d	50.614428	-2.457621	62.85821844
secret_world	NA	28283	owl	Strigidae	Strix aluco	tawny owl	NA	ad	30	4	2017	unknown	undet	d	51.112444	-3.208144	0.219210841
secret_world	NA	28327	owl	Strigidae	Strix aluco	tawny owl	NA	ad	3	5	2017	natural	metab	d	NA	NA	NA
secret_world	NA	28354	owl	Strigidae	Strix aluco	tawny owl	NA	juv	4	5	2017	natural	orph	r	NA	NA	NA
secret_world	NA	28466	owl	Strigidae	Strix aluco	tawny owl	NA	ad	9	5	2017	human	veh	d	NA	NA	NA
secret_world	NA	28597	owl	Strigidae	Strix aluco	tawny owl	NA	juv	14	5	2017	natural	orph	r	50.695679	-2.330942	25.11442786
secret_world	NA	28607	owl	Strigidae	Strix aluco	tawny owl	NA	juv	14	5	2017	natural	orph	r	NA	NA	NA
secret_world	NA	28683	owl	Strigidae	Strix aluco	tawny owl	F	ad	17	5	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	28733	owl	Strigidae	Strix aluco	tawny owl	NA	juv	19	5	2017	unknown	undet	r	51.150524	-3.518933	0.853584737
secret_world	NA	28821	owl	Strigidae	Strix aluco	tawny owl	NA	juv	24	5	2017	natural	orph	r	51.318272	-2.728875	1.57653163
secret_world	NA	28959	owl	Strigidae	Strix aluco	tawny owl	NA	juv	29	5	2017	unknown	undet	r	50.684555	-3.466689	34.4841349
secret_world	NA	29180	owl	Strigidae	Strix aluco	tawny owl	NA	juv	9	6	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	29223	raptor	Falconidae	Falco subbuteo	hobby	NA	NA	10	6	2017	human	veh	d	51.219458	-2.975381	50.42769047
secret_world	NA	29226	owl	Tytonidae	Tyto alba	barn owl	NA	juv	11	6	2017	natural	orph	r	51.171032	-2.982786	10.43140254
secret_world	NA	29351	owl	Strigidae	Athene noctua	little owl	NA	juv	14	6	2017	natural	metab	r	NA	NA	NA
secret_world	NA	29381	owl	Strigidae	Athene noctua	little owl	NA	juv	15	6	2017	natural	pred	r	51.048272	-3.138003	1.074840764
secret_world	NA	29446	owl	Strigidae	Athene noctua	little owl	NA	juv	17	6	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	29645	owl	Strigidae	Athene noctua	little owl	M	ad	21	6	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	29646	owl	Strigidae	Strix aluco	tawny owl	NA	NA	21	6	2017	human	veh	d	NA	NA	NA
secret_world	NA	29647	owl	Strigidae	Athene noctua	little owl	NA	juv	21	6	2017	natural	orph	d	NA	NA	NA
secret_world	NA	29703	owl	Tytonidae	Tyto alba	barn owl	NA	juv	22	6	2017	natural	orph	d	NA	NA	NA
secret_world	NA	29826	raptor	Falconidae	Falco subbuteo	hobby	NA	ad	24	6	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	29827	owl	Strigidae	Strix aluco	tawny owl	NA	ad	24	6	2017	unknown	undet	d	50.944507	-2.532214	34.12935323
secret_world	NA	29969	owl	Strigidae	Athene noctua	little owl	NA	juv	28	6	2017	natural	orph	r	NA	NA	NA
secret_world	NA	30182	owl	Tytonidae	Tyto alba	barn owl	NA	NA	5	7	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	30564	owl	Tytonidae	Tyto alba	barn owl	NA	NA	18	7	2017	unknown	undet	r	NA	NA	NA
secret_world	NA	30689	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	22	7	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	30714	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	23	7	2017	unknown	trauma	r	51.535328	-2.546574	66.77284491
secret_world	NA	30759	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	25	7	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	30966	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	7	8	2017	unknown	trauma	r	NA	NA	NA
secret_world	NA	30981	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	8	8	2017	human	build	r	NA	NA	NA
secret_world	NA	31027	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	10	8	2017	human	veh	r	50.997182	-3.226809	3.262383131
secret_world	NA	31040	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	11	8	2017	human	attack	r	NA	NA	NA
secret_world	NA	31054	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	12	8	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	31066	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	13	8	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	31103	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	14	8	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	31149	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	18	8	2017	human	build	d	51.278813	-2.778049	51.09474522
secret_world	NA	31170	owl	Strigidae	Strix aluco	tawny owl	NA	ad	19	8	2017	human	build	r	NA	NA	NA
secret_world	NA	31172	owl	Tytonidae	Tyto alba	barn owl	NA	ad	19	8	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	31205	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	21	8	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	31212	owl	Tytonidae	Tyto alba	barn owl	NA	ad	21	8	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	31276	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	25	8	2017	unknown	trauma	r	51.162793	-3.317979	29.8245614
secret_world	NA	31294	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	27	8	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	31363	owl	Tytonidae	Tyto alba	barn owl	NA	ad	31	8	2017	human	veh	d	51.097401	-2.875824	1.236044657
secret_world	NA	31412	owl	Strigidae	Strix aluco	tawny owl	NA	ad	3	9	2017	unknown	undet	r	NA	NA	NA
secret_world	NA	31415	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	3	9	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	31445	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	5	9	2017	human	veh	d	51.339675	-2.971758	91.24975085
secret_world	NA	31472	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	6	9	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	31493	owl	Strigidae	Strix aluco	tawny owl	NA	ad	8	9	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	31573	owl	Strigidae	Strix aluco	tawny owl	NA	ad	13	9	2017	human	veh	r	51.294718	-2.703731	0.59689614
secret_world	NA	31607	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	14	9	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	31629	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	16	9	2017	human	veh	r	50.728986	-3.459514	35.08072553
secret_world	NA	31655	owl	Tytonidae	Tyto alba	barn owl	NA	juv	18	9	2017	unknown	undet	r	51.100809	-2.684735	10.14319809
secret_world	NA	31766	owl	Strigidae	Strix aluco	tawny owl	NA	juv	28	9	2017	human	fen	r	51.288806	-2.819427	11.73662224
secret_world	NA	31816	raptor	Accipitridae	Accipiter nisus	sparrowhawk	F	juv	2	10	2017	human	build	r	NA	NA	NA
secret_world	NA	31849	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	5	10	2017	human	fen	d	NA	NA	NA
secret_world	NA	31851	owl	Tytonidae	Tyto alba	barn owl	NA	ad	5	10	2017	human	veh	d	51.109449	-2.1318	0.715990453
secret_world	NA	31990	owl	Strigidae	Strix aluco	tawny owl	NA	ad	18	10	2017	human	fen	d	NA	NA	NA
secret_world	NA	32024	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	21	10	2017	human	build	r	NA	NA	NA
secret_world	NA	32076	owl	Tytonidae	Tyto alba	barn owl	F	NA	27	10	2017	unknown	undet	d	51.538869	-2.44394	34.56322298
secret_world	NA	32236	owl	Strigidae	Athene noctua	little owl	NA	ad	14	11	2017	human	veh	r	NA	NA	NA
secret_world	NA	32257	owl	Strigidae	Strix aluco	tawny owl	NA	ad	17	11	2017	human	veh	d	NA	NA	NA
secret_world	NA	32302	raptor	Accipitridae	Accipiter nisus	sparrowhawk	F	ad	25	11	2017	human	build	r	NA	NA	NA
secret_world	NA	32324	owl	Strigidae	Strix aluco	tawny owl	NA	ad	29	11	2017	human	veh	d	51.345349	-2.403963	0.199242877
secret_world	NA	32339	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	2	12	2017	unknown	trauma	d	NA	NA	NA
secret_world	NA	32363	owl	Strigidae	Strix aluco	tawny owl	NA	ad	7	12	2017	human	veh	r	51.151145	-2.531301	2.351065949
secret_world	NA	32390	owl	Strigidae	Strix aluco	tawny owl	NA	ad	12	12	2017	human	build	d	NA	NA	NA
secret_world	NA	32394	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	13	12	2017	natural	pred	d	NA	NA	NA
secret_world	NA	32414	owl	Strigidae	Strix aluco	tawny owl	NA	ad	17	12	2017	human	build	d	NA	NA	NA
secret_world	NA	32445	owl	Strigidae	Strix aluco	tawny owl	NA	ad	23	12	2017	human	fen	r	NA	NA	NA
secret_world	NA	32471	owl	Strigidae	Strix aluco	tawny owl	NA	ad	1	1	2018	human	fen	d	NA	NA	NA
secret_world	NA	32548	owl	Tytonidae	Tyto alba	barn owl	NA	ad	25	1	2018	unknown	undet	d	51.415654	-2.843598	11.46268657
secret_world	NA	32567	owl	Strigidae	Strix aluco	tawny owl	NA	ad	1	2	2018	unknown	trauma	d	51.222988	-2.568323	0.577574188
secret_world	NA	32599	owl	Strigidae	Strix aluco	tawny owl	NA	ad	6	2	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	32652	raptor	Accipitridae	Accipiter nisus	sparrowhawk	F	ad	18	2	2018	human	veh	r	50.935304	-2.934523	11.52706535
secret_world	NA	32697	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	ad	25	2	2018	human	veh	r	NA	NA	NA
secret_world	NA	32716	owl	Tytonidae	Tyto alba	barn owl	NA	NA	27	2	2018	unknown	undet	r	NA	NA	NA
secret_world	NA	32764	owl	Tytonidae	Tyto alba	barn owl	NA	ad	5	3	2018	human	veh	d	51.131662	-2.995032	89.14081146
secret_world	NA	32829	owl	Strigidae	Strix aluco	tawny owl	NA	ad	15	3	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	32859	owl	Tytonidae	Tyto alba	barn owl	F	ad	20	3	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	32880	owl	Tytonidae	Tyto alba	barn owl	NA	ad	23	3	2018	human	veh	r	51.128937	-3.005882	85.1910828
secret_world	NA	32894	owl	Tytonidae	Tyto alba	barn owl	NA	ad	26	3	2018	unknown	trauma	r	NA	NA	NA
secret_world	NA	33128	owl	Strigidae	Athene noctua	little owl	NA	ad	19	4	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	33154	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	4	2018	human	fen	r	51.326702	-2.974835	59.25631338
secret_world	NA	33225	owl	Strigidae	Strix aluco	tawny owl	NA	juv	23	4	2018	unknown	trauma	r	51.49446	-2.659341	46.75298805
secret_world	NA	33281	owl	Strigidae	Strix aluco	tawny owl	NA	juv	28	4	2018	unknown	trauma	r	NA	NA	NA
secret_world	NA	33369	owl	Strigidae	Strix aluco	tawny owl	NA	juv	3	5	2018	natural	orph	r	NA	NA	NA
secret_world	NA	33473	owl	Strigidae	Strix aluco	tawny owl	NA	juv	10	5	2018	unknown	undet	d	51.059621	-3.090714	1.414060944
secret_world	NA	33497	owl	Strigidae	Strix aluco	tawny owl	NA	juv	11	5	2018	natural	metab	d	NA	NA	NA
secret_world	NA	33507	owl	Strigidae	Strix aluco	tawny owl	NA	juv	11	5	2018	natural	orph	r	NA	NA	NA
secret_world	NA	33544	owl	Strigidae	Strix aluco	tawny owl	NA	ad	13	5	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	33646	owl	Strigidae	Strix aluco	tawny owl	NA	juv	17	5	2018	unknown	undet	r	50.948065	-3.229299	0.179068842
secret_world	NA	33649	owl	Strigidae	Strix aluco	tawny owl	NA	juv	17	5	2018	natural	pred	d	NA	NA	NA
secret_world	NA	33669	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	18	5	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	33731	owl	Strigidae	Strix aluco	tawny owl	NA	juv	20	5	2018	natural	orph	r	51.125004	-3.021141	58.8364216
secret_world	NA	33741	owl	Strigidae	Strix aluco	tawny owl	NA	juv	20	5	2018	natural	pred	d	50.607161	-2.445408	65.70783982
secret_world	NA	33857	owl	Strigidae	Strix aluco	tawny owl	NA	ad	24	5	2018	human	veh	d	NA	NA	NA
secret_world	NA	33930	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	5	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	33931	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	27	5	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	33971	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	28	5	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	34070	owl	Strigidae	Strix aluco	tawny owl	NA	NA	31	5	2018	human	fen	r	NA	NA	NA
secret_world	NA	34119	owl	Strigidae	Strix aluco	tawny owl	NA	juv	2	6	2018	unknown	trauma	d	51.205194	-2.986586	9.826934553
secret_world	NA	34257	owl	Strigidae	Athene noctua	little owl	NA	juv	6	6	2018	natural	orph	r	NA	NA	NA
secret_world	NA	34269	owl	Strigidae	Strix aluco	tawny owl	NA	NA	6	6	2018	unknown	undet	r	NA	NA	NA
secret_world	NA	34318	owl	Strigidae	Strix aluco	tawny owl	NA	ad	7	6	2018	natural	pred	d	NA	NA	NA
secret_world	NA	34326	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	7	6	2018	unknown	undet	r	NA	NA	NA
secret_world	NA	34366	owl	Strigidae	Strix aluco	tawny owl	NA	juv	8	6	2018	unknown	trauma	d	50.717963	-3.288291	6.497119015
secret_world	NA	34375	owl	Strigidae	Strix aluco	tawny owl	NA	juv	8	6	2018	natural	orph	r	NA	NA	NA
secret_world	NA	34398	owl	Strigidae	Strix aluco	tawny owl	NA	juv	9	6	2018	natural	pred	d	NA	NA	NA
secret_world	NA	34501	owl	Strigidae	Strix aluco	tawny owl	NA	juv	11	6	2018	natural	orph	d	NA	NA	NA
secret_world	NA	34519	owl	Strigidae	Athene noctua	little owl	NA	juv	12	6	2018	natural	pred	r	NA	NA	NA
secret_world	NA	34656	owl	Strigidae	Athene noctua	little owl	NA	juv	15	6	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	34735	owl	Strigidae	Athene noctua	little owl	NA	juv	18	6	2018	natural	orph	d	51.127203	-3.108084	1.391808395
secret_world	NA	34736	owl	Strigidae	Strix aluco	tawny owl	NA	juv	18	6	2018	natural	orph	d	51.127203	-3.108084	1.391808395
secret_world	NA	34814	owl	Strigidae	Athene noctua	little owl	NA	juv	20	6	2018	natural	orph	d	NA	NA	NA
secret_world	NA	34857	owl	Strigidae	Athene noctua	little owl	NA	juv	21	6	2018	natural	orph	d	NA	NA	NA
secret_world	NA	34870	owl	Strigidae	Athene noctua	little owl	NA	juv	22	6	2018	natural	orph	r	NA	NA	NA
secret_world	NA	34999	owl	Strigidae	Athene noctua	little owl	NA	NA	25	6	2018	human	build	d	NA	NA	NA
secret_world	NA	35157	owl	Strigidae	Athene noctua	little owl	NA	juv	28	6	2018	human	build	d	NA	NA	NA
secret_world	NA	35241	owl	Strigidae	Athene noctua	little owl	NA	NA	29	6	2018	unknown	undet	r	51.40243	-2.432402	11.11181885
secret_world	NA	35249	owl	Tytonidae	Tyto alba	barn owl	NA	ad	29	6	2018	unknown	undet	d	51.123822	-3.231747	2.645713149
secret_world	NA	35392	owl	Strigidae	Athene noctua	little owl	NA	juv	2	7	2018	natural	orph	r	NA	NA	NA
secret_world	NA	35393	owl	Strigidae	Athene noctua	little owl	NA	juv	2	7	2018	natural	orph	r	NA	NA	NA
secret_world	NA	35670	owl	Strigidae	Athene noctua	little owl	NA	ad	10	7	2018	natural	metab	d	NA	NA	NA
secret_world	NA	35794	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	12	7	2018	natural	metab	r	NA	NA	NA
secret_world	NA	35922	owl	Tytonidae	Tyto alba	barn owl	NA	juv	15	7	2018	natural	orph	d	51.559307	-2.352467	2.97108674
secret_world	NA	36083	owl	Tytonidae	Tyto alba	barn owl	NA	juv	20	7	2018	natural	orph	r	NA	NA	NA
secret_world	NA	36163	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	23	7	2018	human	build	d	NA	NA	NA
secret_world	NA	36185	owl	Strigidae	Strix aluco	tawny owl	NA	NA	24	7	2018	human	build	d	NA	NA	NA
secret_world	NA	36245	owl	Strigidae	Strix aluco	tawny owl	NA	NA	25	7	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	36339	raptor	Falconidae	Falco peregrinus	peregrine falcon	F	ad	29	7	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	36350	owl	Tytonidae	Tyto alba	barn owl	NA	juv	29	7	2018	natural	orph	r	NA	NA	NA
secret_world	NA	36497	raptor	Accipitridae	Circus aeruginosus	marsh harrier	NA	NA	4	8	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	36591	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	9	8	2018	human	veh	d	50.979151	-2.825077	8.83230555
secret_world	NA	36597	owl	Tytonidae	Tyto alba	barn owl	NA	juv	9	8	2018	natural	orph	d	51.147312	-2.814269	1.454473003
secret_world	NA	36599	owl	Tytonidae	Tyto alba	barn owl	NA	NA	9	8	2018	natural	metab	d	NA	NA	NA
secret_world	NA	36603	owl	Tytonidae	Tyto alba	barn owl	NA	ad	9	8	2018	unknown	undet	d	51.056209	-2.837284	0.797607178
secret_world	NA	36690	owl	Strigidae	Strix aluco	tawny owl	NA	NA	14	8	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	36804	owl	Strigidae	Strix aluco	tawny owl	NA	ad	20	8	2018	unknown	trauma	d	NA	NA	NA
secret_world	NA	36841	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	23	8	2018	human	pers	d	51.162612	-2.91147	6.737814591
secret_world	NA	36844	owl	Strigidae	Strix aluco	tawny owl	NA	juv	24	8	2018	natural	orph	d	51.09187	-2.570091	1.454183267
secret_world	NA	36853	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	24	8	2018	unknown	undet	d	NA	NA	NA
secret_world	NA	36854	owl	Strigidae	Strix aluco	tawny owl	NA	NA	25	8	2018	unknown	undet	r	NA	NA	NA
secret_world	NA	36948	owl	Tytonidae	Tyto alba	barn owl	NA	ad	31	8	2018	unknown	undet	d	51.508828	-2.498625	41.9136662
secret_world	NA	37010	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	3	9	2018	unknown	trauma	d	NA	NA	NA
